family_id,region,survey_type,indicator_key,value,indicator
FAM-01592,Hudson Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01593,Long Island,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01594,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01595,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01596,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01597,Long Island,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01598,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01599,Capital Region,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01600,Southern Tier,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01601,Mohawk Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01602,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01603,Hudson Valley,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01604,New York City,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01605,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01606,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01607,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01608,New York City,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01609,Southern Tier,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01610,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01611,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01612,Finger Lakes,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01613,Central New York,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01614,Hudson Valley,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01615,Capital Region,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01616,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01617,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01618,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01619,Southern Tier,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01620,Capital Region,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01621,Mohawk Valley,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01622,Capital Region,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01623,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01624,Capital Region,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01625,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01626,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01627,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01628,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01629,North Country,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01630,Western New York,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01631,Western New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01632,Southern Tier,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01633,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01634,Southern Tier,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01635,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01636,Long Island,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01637,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01638,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01639,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01640,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01641,Central New York,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01642,Finger Lakes,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01643,Hudson Valley,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01644,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01645,Western New York,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01646,Hudson Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01647,Long Island,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01648,Southern Tier,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01649,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01650,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01651,Central New York,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01652,Finger Lakes,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01653,New York City,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01654,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01655,Capital Region,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01656,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01657,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01658,Western New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01659,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01660,Long Island,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01661,Central New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01662,Hudson Valley,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01663,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01664,Hudson Valley,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01665,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01666,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01667,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01668,New York City,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01669,Central New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01670,Central New York,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01671,Long Island,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01672,Long Island,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01673,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01674,Mohawk Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01675,Central New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01676,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01677,Hudson Valley,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01678,Hudson Valley,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01679,Capital Region,Child Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01680,Finger Lakes,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01681,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01682,Capital Region,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01683,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01684,Long Island,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01685,Finger Lakes,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01686,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01687,Capital Region,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01688,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01689,Capital Region,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01690,New York City,Adult Family Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01691,Capital Region,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01692,Southern Tier,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01693,Capital Region,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01694,New York City,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01695,New York City,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01696,Long Island,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01697,Southern Tier,Family/Guardian Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01698,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01699,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01700,Central New York,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01701,Western New York,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01702,Central New York,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01703,New York City,Adult Family Survey,satisfied_with_services,1,Satisfied with services overall
FAM-01704,Capital Region,Family/Guardian Survey,satisfied_with_services,0,Satisfied with services overall
FAM-01705,Hudson Valley,Child Family Survey,satisfied_with_services,1,Satisfied with services overall
